geometry,min_lon,min_lat,max_lon,max_lat,streets_length_370,building_count_580,building_area_940,avg_canopy_970,mode_landcover_70,water_area_total_730
"POLYGON ((-13623007.999999998 6041832, -13622507.999999998 6041832, -13622507.999999998 6042332, -13623007.999999998 6042332, -13623007.999999998 6041832))",-122.37756302082514,47.60767284953121,-122.37307144440453,47.610700998368344,0.0,0,0.0,0.0,11.0,1671466.6906113566
"POLYGON ((-13623007.999999998 6042332, -13622507.999999998 6042332, -13622507.999999998 6042832, -13623007.999999998 6042832, -13623007.999999998 6042332))",-122.37756302082514,47.610700998368344,-122.37307144440453,47.61372897188239,0.0,0,0.0,0.0,11.0,1671466.6906113566
"POLYGON ((-13623007.999999998 6042832, -13622507.999999998 6042832, -13622507.999999998 6043332, -13623007.999999998 6043332, -13623007.999999998 6042832))",-122.37756302082514,47.61372897188239,-122.37307144440453,47.61675677007505,0.0,0,0.0,0.0,11.0,1671466.6906113566
"POLYGON ((-13623007.999999998 6043332, -13622507.999999998 6043332, -13622507.999999998 6043831.999999999, -13623007.999999998 6043831.999999999, -13623007.999999998 6043332))",-122.37756302082514,47.61675677007505,-122.37307144440453,47.61978439294802,0.0,0,0.0,0.0,11.0,1671466.6906113566
"POLYGON ((-13623007.999999998 6043831.999999999, -13622507.999999998 6043831.999999999, -13622507.999999998 6044331.999999998, -13623007.999999998 6044331.999999998, -13623007.999999998 6043831.999999999))",-122.37756302082514,47.61978439294802,-122.37307144440453,47.622811840503,0.0,0,9216.260245022851,0.3977272727272727,11.0,1671466.6906113566
"POLYGON ((-13623007.999999998 6044331.999999998, -13622507.999999998 6044331.999999998, -13622507.999999998 6044831.999999999, -13623007.999999998 6044831.999999999, -13623007.999999998 6044331.999999998))",-122.37756302082514,47.622811840503,-122.37307144440453,47.62583911274169,0.0,11,121323.56943822862,1.4857954545454546,11.0,1291446.050454344
"POLYGON ((-13623007.999999998 6044831.999999999, -13622507.999999998 6044831.999999999, -13622507.999999998 6045331.999999999, -13623007.999999998 6045331.999999999, -13623007.999999998 6044831.999999999))",-122.37756302082514,47.62583911274169,-122.37307144440453,47.62886620966579,509.68826443687345,17,221790.83174721504,5.716206395348837,24.0,771565.4069063675
"POLYGON ((-13623007.999999998 6045331.999999999, -13622507.999999998 6045331.999999999, -13622507.999999998 6045831.999999999, -13623007.999999998 6045831.999999999, -13623007.999999998 6045331.999999999))",-122.37756302082514,47.62886620966579,-122.37307144440453,47.631893131276996,2909.248306207267,54,328817.25580589887,10.205305232558139,24.0,307341.9488912432
"POLYGON ((-13623007.999999998 6045831.999999999, -13622507.999999998 6045831.999999999, -13622507.999999998 6046331.999999999, -13623007.999999998 6046331.999999999, -13623007.999999998 6045831.999999999))",-122.37756302082514,47.631893131276996,-122.37307144440453,47.63491987757703,3760.5012717894347,173,453180.1808229721,11.656605113636363,24.0,106242.6465535668
"POLYGON ((-13623007.999999998 6046331.999999999, -13622507.999999998 6046331.999999999, -13622507.999999998 6046831.999999998, -13623007.999999998 6046831.999999998, -13623007.999999998 6046331.999999999))",-122.37756302082514,47.63491987757703,-122.37307144440453,47.63794644856758,3376.335372984434,285,502560.3188956091,12.283025568181818,24.0,3646.7438638960593
"POLYGON ((-13623007.999999998 6046831.999999998, -13622507.999999998 6046831.999999998, -13622507.999999998 6047332, -13623007.999999998 6047332, -13623007.999999998 6046831.999999998))",-122.37756302082514,47.63794644856758,-122.37307144440453,47.640972844250385,5681.286837590944,358,466657.78930305777,13.05704941860465,23.0,0.0
"POLYGON ((-13623007.999999998 6047332, -13622507.999999998 6047332, -13622507.999999998 6047831.999999999, -13623007.999999998 6047831.999999999, -13623007.999999998 6047332))",-122.37756302082514,47.640972844250385,-122.37307144440453,47.643999064627124,6121.021019084984,380,460421.63979046897,13.794331395348838,23.0,0.0
"POLYGON ((-13623007.999999998 6047831.999999999, -13622507.999999998 6047831.999999999, -13622507.999999998 6048332, -13623007.999999998 6048332, -13623007.999999998 6047831.999999999))",-122.37756302082514,47.643999064627124,-122.37307144440453,47.647025109699534,5218.847299707848,374,438607.6511745455,14.782315340909092,24.0,0.0
"POLYGON ((-13623007.999999998 6048332, -13622507.999999998 6048332, -13622507.999999998 6048831.999999998, -13623007.999999998 6048831.999999998, -13623007.999999998 6048332))",-122.37756302082514,47.647025109699534,-122.37307144440453,47.6500509794693,7537.263893550596,407,464609.0888714523,14.812855113636363,23.0,0.0
"POLYGON ((-13623007.999999998 6048831.999999998, -13622507.999999998 6048831.999999998, -13622507.999999998 6049332.000000001, -13623007.999999998 6049332.000000001, -13623007.999999998 6048831.999999998))",-122.37756302082514,47.6500509794693,-122.37307144440453,47.65307667393818,7378.708153348481,388,506668.3153202701,11.596946022727273,23.0,42.78751401682542
"POLYGON ((-13623007.999999998 6049332.000000001, -13622507.999999998 6049332.000000001, -13622507.999999998 6049831.999999999, -13623007.999999998 6049831.999999999, -13623007.999999998 6049332.000000001))",-122.37756302082514,47.65307667393818,-122.37307144440453,47.656102193107856,7060.717628475585,210,387340.4945479339,6.813226744186046,24.0,227520.67994761307
"POLYGON ((-13623007.999999998 6049831.999999999, -13622507.999999998 6049831.999999999, -13622507.999999998 6050331.999999999, -13623007.999999998 6050331.999999999, -13623007.999999998 6049831.999999999))",-122.37756302082514,47.656102193107856,-122.37307144440453,47.659127536980066,959.2792730013515,48,405239.607659468,3.214752906976744,24.0,660855.8048254257
"POLYGON ((-13623007.999999998 6050331.999999999, -13622507.999999998 6050331.999999999, -13622507.999999998 6050831.999999999, -13623007.999999998 6050831.999999999, -13623007.999999998 6050331.999999999))",-122.37756302082514,47.659127536980066,-122.37307144440453,47.66215270555653,3046.546746453086,81,503922.9751471021,0.4875710227272727,24.0,595077.8004026484
"POLYGON ((-13623007.999999998 6050831.999999999, -13622507.999999998 6050831.999999999, -13622507.999999998 6051332.000000001, -13623007.999999998 6051332.000000001, -13623007.999999998 6050831.999999999))",-122.37756302082514,47.66215270555653,-122.37307144440453,47.66517769883898,7095.944601086434,167,681555.5837849419,1.3462357954545454,24.0,159501.5926554951
"POLYGON ((-13623007.999999998 6051332.000000001, -13622507.999999998 6051332.000000001, -13622507.999999998 6051832, -13623007.999999998 6051832, -13623007.999999998 6051332.000000001))",-122.37756302082514,47.66517769883898,-122.37307144440453,47.66820251682912,5957.762444744651,226,858668.3989739196,4.311046511627907,24.0,0.0
"POLYGON ((-13623007.999999998 6051832, -13622507.999999998 6051832, -13622507.999999998 6052331.999999999, -13623007.999999998 6052331.999999999, -13623007.999999998 6051832))",-122.37756302082514,47.66820251682912,-122.37307144440453,47.67122715952869,5518.718624842654,461,780010.5953025316,7.445130813953488,24.0,0.0
"POLYGON ((-13623007.999999998 6052331.999999999, -13622507.999999998 6052331.999999999, -13622507.999999998 6052832, -13623007.999999998 6052832, -13623007.999999998 6052331.999999999))",-122.37756302082514,47.67122715952869,-122.37307144440453,47.67425162693943,5333.884287856139,741,751102.9331633003,10.044389204545455,24.0,0.0
"POLYGON ((-13623007.999999998 6052832, -13622507.999999998 6052832, -13622507.999999998 6053332.000000001, -13623007.999999998 6053332.000000001, -13623007.999999998 6052832))",-122.37756302082514,47.67425162693943,-122.37307144440453,47.677275919063064,4592.415276990203,744,679274.774795503,13.659446022727273,24.0,0.0
"POLYGON ((-13623007.999999998 6053332.000000001, -13622507.999999998 6053332.000000001, -13622507.999999998 6053831.999999999, -13623007.999999998 6053831.999999999, -13623007.999999998 6053332.000000001))",-122.37756302082514,47.677275919063064,-122.37307144440453,47.68030003590131,4398.836281466222,743,638389.8557500603,16.12281976744186,23.0,0.0
"POLYGON ((-13623007.999999998 6053831.999999999, -13622507.999999998 6053831.999999999, -13622507.999999998 6054332.000000001, -13623007.999999998 6054332.000000001, -13623007.999999998 6053831.999999999))",-122.37756302082514,47.68030003590131,-122.37307144440453,47.683323977455935,4847.033298812612,817,589309.8119331775,17.914244186046513,23.0,0.0
"POLYGON ((-13623007.999999998 6054332.000000001, -13622507.999999998 6054332.000000001, -13622507.999999998 6054831.999999999, -13623007.999999998 6054831.999999999, -13623007.999999998 6054332.000000001))",-122.37756302082514,47.683323977455935,-122.37307144440453,47.68634774372864,4656.283409544104,794,575044.3409589435,17.623183139534884,23.0,0.0
"POLYGON ((-13623007.999999998 6054831.999999999, -13622507.999999998 6054831.999999999, -13622507.999999998 6055332, -13623007.999999998 6055332, -13623007.999999998 6054831.999999999))",-122.37756302082514,47.68634774372864,-122.37307144440453,47.689371334721194,4377.318955535427,745,593220.0247821423,15.786221590909092,23.0,0.0
"POLYGON ((-13623007.999999998 6055332, -13622507.999999998 6055332, -13622507.999999998 6055831.999999998, -13623007.999999998 6055831.999999998, -13623007.999999998 6055332))",-122.37756302082514,47.689371334721194,-122.37307144440453,47.69239475043532,4224.597207350911,666,566859.1987835402,14.061789772727273,24.0,0.0
"POLYGON ((-13623007.999999998 6055831.999999998, -13622507.999999998 6055831.999999998, -13622507.999999998 6056332, -13623007.999999998 6056332, -13623007.999999998 6055831.999999998))",-122.37756302082514,47.69239475043532,-122.37307144440453,47.69541799087277,4580.328172117644,511,560455.5532987848,13.720203488372093,24.0,0.0
"POLYGON ((-13623007.999999998 6056332, -13622507.999999998 6056332, -13622507.999999998 6056832, -13623007.999999998 6056832, -13623007.999999998 6056332))",-122.37756302082514,47.69541799087277,-122.37307144440453,47.698441056035286,4090.952442428888,445,515251.02199409297,16.519985465116278,23.0,0.0
"POLYGON ((-13623007.999999998 6056832, -13622507.999999998 6056832, -13622507.999999998 6057332.000000001, -13623007.999999998 6057332.000000001, -13623007.999999998 6056832))",-122.37756302082514,47.698441056035286,-122.37307144440453,47.701463945924615,3607.4257998808566,515,485529.4922169738,20.048295454545453,23.0,0.0
"POLYGON ((-13623007.999999998 6057332.000000001, -13622507.999999998 6057332.000000001, -13622507.999999998 6057831.999999999, -13623007.999999998 6057831.999999999, -13623007.999999998 6057332.000000001))",-122.37756302082514,47.701463945924615,-122.37307144440453,47.70448666054249,4390.239042277134,473,455586.8876230473,26.08700284090909,22.0,0.0
"POLYGON ((-13623007.999999998 6057831.999999999, -13622507.999999998 6057831.999999999, -13622507.999999998 6058331.999999999, -13623007.999999998 6058331.999999999, -13623007.999999998 6057831.999999999))",-122.37756302082514,47.70448666054249,-122.37307144440453,47.70750919989069,3524.0616638794836,388,322750.41570622625,33.06286337209303,41.0,4748.868549931722
"POLYGON ((-13623007.999999998 6058331.999999999, -13622507.999999998 6058331.999999999, -13622507.999999998 6058831.999999999, -13623007.999999998 6058831.999999999, -13623007.999999998 6058331.999999999))",-122.37756302082514,47.70750919989069,-122.37307144440453,47.710531563970946,1281.9964962871015,142,198867.17796865435,36.42405523255814,43.0,101369.56429577891
"POLYGON ((-13623007.999999998 6058831.999999999, -13622507.999999998 6058831.999999999, -13622507.999999998 6059332, -13623007.999999998 6059332, -13623007.999999998 6058831.999999999))",-122.37756302082514,47.710531563970946,-122.37307144440453,47.71355375278502,2305.9497725739266,50,119189.07278121407,35.16606104651163,21.0,276493.0459653725
"POLYGON ((-13623007.999999998 6059332, -13622507.999999998 6059332, -13622507.999999998 6059831.999999998, -13623007.999999998 6059831.999999998, -13623007.999999998 6059332))",-122.37756302082514,47.71355375278502,-122.37307144440453,47.71657576633466,812.3233587599466,104,132646.7441866651,28.878196022727273,43.0,507769.75101407233
"POLYGON ((-13623007.999999998 6059831.999999998, -13622507.999999998 6059831.999999998, -13622507.999999998 6060331.999999998, -13623007.999999998 6060331.999999998, -13623007.999999998 6059831.999999998))",-122.37756302082514,47.71657576633466,-122.37307144440453,47.71959760462163,327.03679180236765,129,192765.9857194899,20.736150568181817,42.0,674352.6283446468
"POLYGON ((-13623007.999999998 6060331.999999998, -13622507.999999998 6060331.999999998, -13622507.999999998 6060831.999999999, -13623007.999999998 6060831.999999999, -13623007.999999998 6060331.999999998))",-122.37756302082514,47.71959760462163,-122.37307144440453,47.72261926764769,826.6929862415196,118,185980.90551243327,17.005087209302324,41.0,787499.4554865588
"POLYGON ((-13623007.999999998 6060831.999999999, -13622507.999999998 6060831.999999999, -13622507.999999998 6061331.999999998, -13623007.999999998 6061331.999999998, -13623007.999999998 6060831.999999999))",-122.37756302082514,47.72261926764769,-122.37307144440453,47.725640755414595,495.5385845352852,67,140395.26938422452,16.89752906976744,11.0,919996.8401665218
"POLYGON ((-13623007.999999998 6061331.999999998, -13622507.999999998 6061331.999999998, -13622507.999999998 6061832, -13623007.999999998 6061832, -13623007.999999998 6061331.999999998))",-122.37756302082514,47.725640755414595,-122.37307144440453,47.72866206792412,0.0,14,91628.74340056391,17.89171511627907,11.0,1078682.1351187408
"POLYGON ((-13623007.999999998 6061832, -13622507.999999998 6061832, -13622507.999999998 6062332, -13623007.999999998 6062332, -13623007.999999998 6061832))",-122.37756302082514,47.72866206792412,-122.37307144440453,47.731683205178015,0.0,14,53176.882770645934,19.432883522727273,11.0,1127756.4317740612
"POLYGON ((-13623007.999999998 6062332, -13622507.999999998 6062332, -13622507.999999998 6062831.999999999, -13623007.999999998 6062831.999999999, -13623007.999999998 6062332))",-122.37756302082514,47.731683205178015,-122.37307144440453,47.73470416717805,0.0,13,53780.662687021184,21.249289772727273,11.0,776732.6747705333
"POLYGON ((-13622507.999999998 6023331.999999999, -13622007.999999998 6023331.999999999, -13622007.999999998 6023832, -13622507.999999998 6023832, -13622507.999999998 6023331.999999999))",-122.37307144440453,47.495508075116945,-122.36857986798394,47.49854271208219,2607.60989671223,257,279427.8056700969,21.21013986013986,22.0,54198.17749611269
"POLYGON ((-13622507.999999998 6023832, -13622007.999999998 6023832, -13622007.999999998 6024332, -13622507.999999998 6024332, -13622507.999999998 6023832))",-122.37307144440453,47.49854271208219,-122.36857986798394,47.50157717366297,3952.010724802919,304,351466.8797896805,26.09965034965035,22.0,0.0
"POLYGON ((-13622507.999999998 6024332, -13622007.999999998 6024332, -13622007.999999998 6024832, -13622507.999999998 6024832, -13622507.999999998 6024332))",-122.37307144440453,47.50157717366297,-122.36857986798394,47.50461145986092,3169.486376869071,373,391075.3484001221,26.37531305903399,21.0,0.0
"POLYGON ((-13622507.999999998 6024832, -13622007.999999998 6024832, -13622007.999999998 6025331.999999999, -13622507.999999998 6025331.999999999, -13622507.999999998 6024832))",-122.37307144440453,47.50461145986092,-122.36857986798394,47.507645570677646,4152.475258582423,425,390172.96383654274,24.01681574239714,22.0,3044.9863501819873
"POLYGON ((-13622507.999999998 6025331.999999999, -13622007.999999998 6025331.999999999, -13622007.999999998 6025831.999999999, -13622507.999999998 6025831.999999999, -13622507.999999998 6025331.999999999))",-122.37307144440453,47.507645570677646,-122.36857986798394,47.5106795061148,3581.152769288147,397,396365.6267557656,21.41188811188811,21.0,3044.9863501819873
"POLYGON ((-13622507.999999998 6025831.999999999, -13622007.999999998 6025831.999999999, -13622007.999999998 6026332, -13622507.999999998 6026332, -13622507.999999998 6025831.999999999))",-122.37307144440453,47.5106795061148,-122.36857986798394,47.513713266174,3585.042970746459,438,406559.31316545437,19.423776223776223,23.0,3044.9863501819873
"POLYGON ((-13622507.999999998 6026332, -13622007.999999998 6026332, -13622007.999999998 6026832, -13622507.999999998 6026832, -13622507.999999998 6026332))",-122.37307144440453,47.513713266174,-122.36857986798394,47.51674685085688,3465.641626671401,488,426149.7389481774,17.917352415026834,22.0,0.0
"POLYGON ((-13622507.999999998 6026832, -13622007.999999998 6026832, -13622007.999999998 6027332.000000001, -13622507.999999998 6027332.000000001, -13622507.999999998 6026832))",-122.37307144440453,47.51674685085688,-122.36857986798394,47.51978026016509,3043.481767819535,469,490092.38244612934,15.549194991055456,23.0,0.0
"POLYGON ((-13622507.999999998 6027332.000000001, -13622007.999999998 6027332.000000001, -13622007.999999998 6027831.999999999, -13622507.999999998 6027831.999999999, -13622507.999999998 6027332.000000001))",-122.37307144440453,47.51978026016509,-122.36857986798394,47.52281349410024,5285.324462612789,436,494644.63503622194,12.3993006993007,23.0,0.0
"POLYGON ((-13622507.999999998 6027831.999999999, -13622007.999999998 6027831.999999999, -13622007.999999998 6028332.000000001, -13622507.999999998 6028332.000000001, -13622507.999999998 6027831.999999999))",-122.37307144440453,47.52281349410024,-122.36857986798394,47.52584655266399,4387.339789527042,399,458146.3657079191,12.283566433566433,23.0,0.0
"POLYGON ((-13622507.999999998 6028332.000000001, -13622007.999999998 6028332.000000001, -13622007.999999998 6028831.999999998, -13622507.999999998 6028831.999999998, -13622507.999999998 6028332.000000001))",-122.37307144440453,47.52584655266399,-122.36857986798394,47.52887943585797,3261.9695415711203,428,412280.72802031395,14.122719141323792,24.0,0.0
"POLYGON ((-13622507.999999998 6028831.999999998, -13622007.999999998 6028831.999999998, -13622007.999999998 6029331.999999999, -13622507.999999998 6029331.999999999, -13622507.999999998 6028831.999999998))",-122.37307144440453,47.52887943585797,-122.36857986798394,47.531912143683826,4387.828751628046,524,398723.33471062843,15.206797853309482,23.0,0.0
"POLYGON ((-13622507.999999998 6029331.999999999, -13622007.999999998 6029331.999999999, -13622007.999999998 6029831.999999999, -13622507.999999998 6029831.999999999, -13622507.999999998 6029331.999999999))",-122.37307144440453,47.531912143683826,-122.36857986798394,47.5349446761432,4393.670749414959,658,463868.1446421845,17.06223776223776,23.0,0.0
"POLYGON ((-13622507.999999998 6029831.999999999, -13622007.999999998 6029831.999999999, -13622007.999999998 6030331.999999999, -13622507.999999998 6030331.999999999, -13622507.999999998 6029831.999999999))",-122.37307144440453,47.5349446761432,-122.36857986798394,47.537977033237745,4282.530114286095,740,430745.11913162156,17.686013986013986,22.0,0.0
"POLYGON ((-13622507.999999998 6030331.999999999, -13622007.999999998 6030331.999999999, -13622007.999999998 6030831.999999998, -13622507.999999998 6030831.999999998, -13622507.999999998 6030331.999999999))",-122.37307144440453,47.537977033237745,-122.36857986798394,47.54100921496909,3387.249071143706,432,402380.3513299012,20.95849731663685,22.0,0.0
"POLYGON ((-13622507.999999998 6030831.999999998, -13622007.999999998 6030831.999999998, -13622007.999999998 6031331.999999999, -13622507.999999998 6031331.999999999, -13622507.999999998 6030831.999999998))",-122.37307144440453,47.54100921496909,-122.36857986798394,47.5440412213389,3054.1511976105376,354,392527.33100188,22.040429338103756,23.0,0.0
"POLYGON ((-13622507.999999998 6031331.999999999, -13622007.999999998 6031331.999999999, -13622007.999999998 6031831.999999999, -13622507.999999998 6031831.999999999, -13622507.999999998 6031331.999999999))",-122.37307144440453,47.5440412213389,-122.36857986798394,47.547073052348836,4828.499008163556,467,393305.6354149307,23.21958041958042,23.0,8893.402982235328
"POLYGON ((-13622507.999999998 6031831.999999999, -13622007.999999998 6031831.999999999, -13622007.999999998 6032332, -13622507.999999998 6032332, -13622507.999999998 6031831.999999999))",-122.37307144440453,47.547073052348836,-122.36857986798394,47.55010470800053,4390.834526824991,424,406754.91759118106,26.005944055944056,0.0,8893.402982235328
"POLYGON ((-13622507.999999998 6032332, -13622007.999999998 6032332, -13622007.999999998 6032831.999999999, -13622507.999999998 6032831.999999999, -13622507.999999998 6032332))",-122.37307144440453,47.55010470800053,-122.36857986798394,47.55313618829565,3469.575294766022,339,334367.51072395046,27.978890876565295,22.0,8893.402982235328
"POLYGON ((-13622507.999999998 6032831.999999999, -13622007.999999998 6032831.999999999, -13622007.999999998 6033331.999999999, -13622507.999999998 6033331.999999999, -13622507.999999998 6032831.999999999))",-122.37307144440453,47.55313618829565,-122.36857986798394,47.556167493235854,1141.6095915836909,112,243391.1330630538,27.815384615384616,41.0,0.0
"POLYGON ((-13622507.999999998 6033331.999999999, -13622007.999999998 6033331.999999999, -13622007.999999998 6033831.999999998, -13622507.999999998 6033831.999999998, -13622507.999999998 6033331.999999999))",-122.37307144440453,47.556167493235854,-122.36857986798394,47.559198622822784,0.0,31,183834.16722752765,24.920979020979022,21.0,0.0
"POLYGON ((-13622507.999999998 6033831.999999998, -13622007.999999998 6033831.999999998, -13622007.999999998 6034331.999999998, -13622507.999999998 6034331.999999998, -13622507.999999998 6033831.999999998))",-122.37307144440453,47.559198622822784,-122.36857986798394,47.56222957705812,36.18952054408261,13,234605.47087326075,19.754545454545454,21.0,0.0
"POLYGON ((-13622507.999999998 6034331.999999998, -13622007.999999998 6034331.999999998, -13622007.999999998 6034831.999999999, -13622507.999999998 6034831.999999999, -13622507.999999998 6034331.999999998))",-122.37307144440453,47.56222957705812,-122.36857986798394,47.56526035594352,2190.480441539582,263,351405.21123032074,16.63756708407871,21.0,0.0
"POLYGON ((-13622507.999999998 6034831.999999999, -13622007.999999998 6034831.999999999, -13622007.999999998 6035332, -13622507.999999998 6035332, -13622507.999999998 6034831.999999999))",-122.37307144440453,47.56526035594352,-122.36857986798394,47.56829095948065,4865.9641083230545,436,473722.2492100347,14.170304114490161,23.0,0.0
"POLYGON ((-13622507.999999998 6035332, -13622007.999999998 6035332, -13622007.999999998 6035831.999999999, -13622507.999999998 6035831.999999999, -13622507.999999998 6035332))",-122.37307144440453,47.56829095948065,-122.36857986798394,47.57132138767117,6137.859834641142,364,488682.3923299609,14.162237762237762,24.0,0.0
"POLYGON ((-13622507.999999998 6035831.999999999, -13622007.999999998 6035831.999999999, -13622007.999999998 6036332, -13622507.999999998 6036332, -13622507.999999998 6035831.999999999))",-122.37307144440453,47.57132138767117,-122.36857986798394,47.57435164051675,6366.484204462449,201,402166.248037125,13.377622377622378,24.0,0.0
"POLYGON ((-13622507.999999998 6036332, -13622007.999999998 6036332, -13622007.999999998 6036832, -13622507.999999998 6036832, -13622507.999999998 6036332))",-122.37307144440453,47.57435164051675,-122.36857986798394,47.57738171801906,1793.070768616524,84,213710.75229605346,14.285867620751342,24.0,0.0
"POLYGON ((-13622507.999999998 6036832, -13622007.999999998 6036832, -13622007.999999998 6037331.999999999, -13622507.999999998 6037331.999999999, -13622507.999999998 6036832))",-122.37307144440453,47.57738171801906,-122.36857986798394,47.580411620179774,871.3450719900034,28,120897.09174083975,14.29695885509839,24.0,5702.735136635832
"POLYGON ((-13622507.999999998 6037331.999999999, -13622007.999999998 6037331.999999999, -13622007.999999998 6037832, -13622507.999999998 6037832, -13622507.999999998 6037331.999999999))",-122.37307144440453,47.580411620179774,-122.36857986798394,47.58344134700057,1649.7093317708345,45,71462.66842034955,11.872727272727273,24.0,299177.5001869485
"POLYGON ((-13622507.999999998 6037832, -13622007.999999998 6037832, -13622007.999999998 6038332, -13622507.999999998 6038332, -13622507.999999998 6037832))",-122.37307144440453,47.58344134700057,-122.36857986798394,47.58647089848312,475.66771073485097,15,42035.618343736525,7.903496503496504,11.0,926924.198123086
"POLYGON ((-13622507.999999998 6038332, -13622007.999999998 6038332, -13622007.999999998 6038832, -13622507.999999998 6038832, -13622507.999999998 6038332))",-122.37307144440453,47.58647089848312,-122.36857986798394,47.589500274629096,0.0,0,12372.276400454411,2.8608228980322004,11.0,1576801.0267569984
"POLYGON ((-13622507.999999998 6038832, -13622007.999999998 6038832, -13622007.999999998 6039331.999999999, -13622507.999999998 6039331.999999999, -13622507.999999998 6038832))",-122.37307144440453,47.589500274629096,-122.36857986798394,47.59252947544019,0.0,0,364.0431584858224,0.0,11.0,1671466.6906113566
"POLYGON ((-13622507.999999998 6039331.999999999, -13622007.999999998 6039331.999999999, -13622007.999999998 6039831.999999999, -13622507.999999998 6039831.999999999, -13622507.999999998 6039331.999999999))",-122.37307144440453,47.59252947544019,-122.36857986798394,47.59555850091807,0.0,0,0.0,0.0,11.0,1671466.6906113566
"POLYGON ((-13622507.999999998 6039831.999999999, -13622007.999999998 6039831.999999999, -13622007.999999998 6040331.999999998, -13622507.999999998 6040331.999999998, -13622507.999999998 6039831.999999999))",-122.37307144440453,47.59555850091807,-122.36857986798394,47.598587351064424,0.0,0,0.0,0.0,11.0,1671466.6906113566
"POLYGON ((-13622507.999999998 6040331.999999998, -13622007.999999998 6040331.999999998, -13622007.999999998 6040831.999999999, -13622507.999999998 6040831.999999999, -13622507.999999998 6040331.999999998))",-122.37307144440453,47.598587351064424,-122.36857986798394,47.60161602588094,537.5497113223305,0,0.0,0.0,11.0,1671466.6906113566
"POLYGON ((-13622507.999999998 6040831.999999999, -13622007.999999998 6040831.999999999, -13622007.999999998 6041332, -13622507.999999998 6041332, -13622507.999999998 6040831.999999999))",-122.37307144440453,47.60161602588094,-122.36857986798394,47.60464452536931,551.5727526209713,0,0.0,0.0,11.0,1671466.6906113566
"POLYGON ((-13622507.999999998 6041332, -13622007.999999998 6041332, -13622007.999999998 6041832, -13622507.999999998 6041832, -13622507.999999998 6041332))",-122.37307144440453,47.60464452536931,-122.36857986798394,47.60767284953121,738.3186940389802,0,0.0,0.0,11.0,1671466.6906113566
"POLYGON ((-13622507.999999998 6041832, -13622007.999999998 6041832, -13622007.999999998 6042332, -13622507.999999998 6042332, -13622507.999999998 6041832))",-122.37307144440453,47.60767284953121,-122.36857986798394,47.610700998368344,0.0,0,0.0,0.0,11.0,1671466.6906113566
"POLYGON ((-13622507.999999998 6042332, -13622007.999999998 6042332, -13622007.999999998 6042832, -13622507.999999998 6042832, -13622507.999999998 6042332))",-122.37307144440453,47.610700998368344,-122.36857986798394,47.61372897188239,0.0,0,0.0,0.0,11.0,1671466.6906113566
"POLYGON ((-13622507.999999998 6042832, -13622007.999999998 6042832, -13622007.999999998 6043332, -13622507.999999998 6043332, -13622507.999999998 6042832))",-122.37307144440453,47.61372897188239,-122.36857986798394,47.61675677007505,0.0,0,0.0,0.0,11.0,1671466.6906113566
"POLYGON ((-13622507.999999998 6043332, -13622007.999999998 6043332, -13622007.999999998 6043831.999999999, -13622507.999999998 6043831.999999999, -13622507.999999998 6043332))",-122.37307144440453,47.61675677007505,-122.36857986798394,47.61978439294802,0.0,0,0.0,0.4171328671328671,11.0,1671466.6906113566
"POLYGON ((-13622507.999999998 6043831.999999999, -13622007.999999998 6043831.999999999, -13622007.999999998 6044331.999999998, -13622507.999999998 6044331.999999998, -13622507.999999998 6043831.999999999))",-122.37307144440453,47.61978439294802,-122.36857986798394,47.622811840503,0.0,1,85118.79464379017,1.3891608391608392,11.0,1463199.4250103955
"POLYGON ((-13622507.999999998 6044331.999999998, -13622007.999999998 6044331.999999998, -13622007.999999998 6044831.999999999, -13622507.999999998 6044831.999999999, -13622507.999999998 6044331.999999998))",-122.37307144440453,47.622811840503,-122.36857986798394,47.62583911274169,0.0,27,203799.9879420649,5.579020979020979,11.0,916690.4439288982
"POLYGON ((-13622507.999999998 6044831.999999999, -13622007.999999998 6044831.999999999, -13622007.999999998 6045331.999999999, -13622507.999999998 6045331.999999999, -13622507.999999998 6044831.999999999))",-122.37307144440453,47.62583911274169,-122.36857986798394,47.62886620966579,1944.0589289694663,93,319161.09379745275,11.471556350626118,24.0,331979.40226183657
"POLYGON ((-13622507.999999998 6045331.999999999, -13622007.999999998 6045331.999999999, -13622007.999999998 6045831.999999999, -13622507.999999998 6045831.999999999, -13622507.999999998 6045331.999999999))",-122.37307144440453,47.62886620966579,-122.36857986798394,47.631893131276996,4811.1887262579585,282,422914.0934627206,17.692307692307693,21.0,0.0
"POLYGON ((-13622507.999999998 6045831.999999999, -13622007.999999998 6045831.999999999, -13622007.999999998 6046331.999999999, -13622507.999999998 6046331.999999999, -13622507.999999998 6045831.999999999))",-122.37307144440453,47.631893131276996,-122.36857986798394,47.63491987757703,6494.877842630929,526,535871.8842853426,19.187062937062937,23.0,0.0
"POLYGON ((-13622507.999999998 6046331.999999999, -13622007.999999998 6046331.999999999, -13622007.999999998 6046831.999999998, -13622507.999999998 6046831.999999998, -13622507.999999998 6046331.999999999))",-122.37307144440453,47.63491987757703,-122.36857986798394,47.63794644856758,7643.179330697561,690,612050.4907171263,19.076223776223777,23.0,0.0
